STORE,WEEK,DATE,BRAND,MOVE_SUM,AVG_PROFIT,SUM_PROFIT,AVG_PRICE,cheese_sum,city,zip,lat,long
2,1,1990-01-04,BORDEN ,90,2.32,130.59,2.32,1092.4400177001953,RIVER FOREST,60305,419081,878131
2,1,1990-01-04,DOM ,673,2.412926829268293,1486.66,2.412926829268293,1092.4400177001953,RIVER FOREST,60305,419081,878131
2,1,1990-01-04,HH ,84,2.5757142857142856,218.89,2.5757142857142856,1092.4400177001953,RIVER FOREST,60305,419081,878131
2,1,1990-01-04,KR ,1222,2.4214473684210525,2418.36,2.4214473684210525,1092.4400177001953,RIVER FOREST,60305,419081,878131
2,1,1990-01-04,SARG ,344,2.378181818181818,728.04,2.378181818181818,1092.4400177001953,RIVER FOREST,60305,419081,878131
2,2,1990-01-11,BORDEN ,60,2.328,136.04,2.328,1172.7300109863281,RIVER FOREST,60305,419081,878131
2,2,1990-01-11,DOM ,597,2.437,1511.6100000000001,2.437,1172.7300109863281,RIVER FOREST,60305,419081,878131
2,2,1990-01-11,HH ,69,2.625714285714286,247.53,2.625714285714286,1172.7300109863281,RIVER FOREST,60305,419081,878131
2,2,1990-01-11,KR ,1252,2.3956578947368423,2401.45,2.3956578947368423,1172.7300109863281,RIVER FOREST,60305,419081,878131
2,2,1990-01-11,SARG ,324,2.413809523809524,693.25,2.413809523809524,1172.7300109863281,RIVER FOREST,60305,419081,878131
2,3,1990-01-18,BORDEN ,72,2.328,136.04,2.328,1596.5400085449219,RIVER FOREST,60305,419081,878131
2,3,1990-01-18,DOM ,578,2.420769230769231,1472.03,2.420769230769231,1596.5400085449219,RIVER FOREST,60305,419081,878131
2,3,1990-01-18,HH ,81,2.6414285714285715,231.44,2.6414285714285715,1596.5400085449219,RIVER FOREST,60305,419081,878131
2,3,1990-01-18,KR ,1242,2.422222222222222,2265.08,2.422222222222222,1596.5400085449219,RIVER FOREST,60305,419081,878131
2,3,1990-01-18,SARG ,306,2.413809523809524,686.57,2.413809523809524,1596.5400085449219,RIVER FOREST,60305,419081,878131
2,4,1990-01-25,BORDEN ,63,2.328,131.57,2.328,1327.370002746582,RIVER FOREST,60305,419081,878131
2,4,1990-01-25,DOM ,762,2.4851219512195124,1555.5,2.4851219512195124,1327.370002746582,RIVER FOREST,60305,419081,878131
2,4,1990-01-25,HH ,64,2.6414285714285715,230.04,2.6414285714285715,1327.370002746582,RIVER FOREST,60305,419081,878131
2,4,1990-01-25,KR ,1521,2.3666216216216216,2261.69,2.3666216216216216,1327.370002746582,RIVER FOREST,60305,419081,878131
2,4,1990-01-25,SARG ,288,2.4905,656.1800000000001,2.4905,1327.370002746582,RIVER FOREST,60305,419081,878131
2,5,1990-02-01,BORDEN ,73,2.32,130.24,2.32,1236.2000274658203,RIVER FOREST,60305,419081,878131
2,5,1990-02-01,DOM ,703,2.4995,1477.49,2.4995,1236.2000274658203,RIVER FOREST,60305,419081,878131
2,5,1990-02-01,HH ,60,2.566666666666667,254.05,2.566666666666667,1236.2000274658203,RIVER FOREST,60305,419081,878131
2,5,1990-02-01,KR ,1216,2.3806756756756755,2249.7,2.3806756756756755,1236.2000274658203,RIVER FOREST,60305,419081,878131
2,5,1990-02-01,SARG ,263,2.5015,664.78,2.5015,1236.2000274658203,RIVER FOREST,60305,419081,878131
2,6,1990-02-08,BORDEN ,84,2.226,120.92,2.226,1083.990005493164,RIVER FOREST,60305,419081,878131
2,6,1990-02-08,DOM ,647,2.4495121951219514,1512.84,2.4495121951219514,1083.990005493164,RIVER FOREST,60305,419081,878131
2,6,1990-02-08,HH ,56,2.6414285714285715,241.18,2.6414285714285715,1083.990005493164,RIVER FOREST,60305,419081,878131
2,6,1990-02-08,KR ,1254,2.3886301369863014,2225.66,2.3886301369863014,1083.990005493164,RIVER FOREST,60305,419081,878131
2,6,1990-02-08,SARG ,243,2.5015,658.3,2.5015,1083.990005493164,RIVER FOREST,60305,419081,878131
2,7,1990-02-15,BORDEN ,68,2.226,134.01,2.226,1251.4399871826172,RIVER FOREST,60305,419081,878131
2,7,1990-02-15,DOM ,740,2.42375,1510.1200000000001,2.42375,1251.4399871826172,RIVER FOREST,60305,419081,878131
2,7,1990-02-15,HH ,93,2.6228571428571428,272.37,2.6228571428571428,1251.4399871826172,RIVER FOREST,60305,419081,878131
2,7,1990-02-15,KR ,1432,2.4506666666666668,2307.63,2.4506666666666668,1251.4399871826172,RIVER FOREST,60305,419081,878131
2,7,1990-02-15,SARG ,273,2.5015,647.99,2.5015,1251.4399871826172,RIVER FOREST,60305,419081,878131
2,8,1990-02-22,BORDEN ,70,2.234,127.49,2.234,1126.4099884033203,RIVER FOREST,60305,419081,878131
2,8,1990-02-22,DOM ,702,2.4560975609756097,1580.38,2.4560975609756097,1126.4099884033203,RIVER FOREST,60305,419081,878131
2,8,1990-02-22,HH ,71,2.6228571428571428,256.46999999999997,2.6228571428571428,1126.4099884033203,RIVER FOREST,60305,419081,878131
2,8,1990-02-22,KR ,1262,2.4273333333333333,2259.02,2.4273333333333333,1126.4099884033203,RIVER FOREST,60305,419081,878131
2,8,1990-02-22,SARG ,224,2.519,655.83,2.519,1126.4099884033203,RIVER FOREST,60305,419081,878131
2,9,1990-03-01,BORDEN ,96,2.26,132.07999999999998,2.26,1096.9600067138672,RIVER FOREST,60305,419081,878131
2,9,1990-03-01,DOM ,664,2.46175,1581.78,2.46175,1096.9600067138672,RIVER FOREST,60305,419081,878131
2,9,1990-03-01,HH ,66,2.6228571428571428,259.7,2.6228571428571428,1096.9600067138672,RIVER FOREST,60305,419081,878131
2,9,1990-03-01,KR ,1229,2.4137837837837837,2251.95,2.4137837837837837,1096.9600067138672,RIVER FOREST,60305,419081,878131
2,9,1990-03-01,SARG ,375,2.445238095238095,665.55,2.445238095238095,1096.9600067138672,RIVER FOREST,60305,419081,878131
2,10,1990-03-08,BORDEN ,62,2.328,141.4,2.328,1037.6199951171875,RIVER FOREST,60305,419081,878131
2,10,1990-03-08,DOM ,572,2.46,1602.32,2.46,1037.6199951171875,RIVER FOREST,60305,419081,878131
2,10,1990-03-08,HH ,75,2.6542857142857144,246.13,2.6542857142857144,1037.6199951171875,RIVER FOREST,60305,419081,878131
2,10,1990-03-08,KR ,1140,2.4494444444444445,2228.37,2.4494444444444445,1037.6199951171875,RIVER FOREST,60305,419081,878131
2,10,1990-03-08,SARG ,271,2.4452380952380954,674.45,2.4452380952380954,1037.6199951171875,RIVER FOREST,60305,419081,878131
2,11,1990-03-15,BORDEN ,89,2.328,149.94,2.328,1031.2100219726562,RIVER FOREST,60305,419081,878131
2,11,1990-03-15,DOM ,620,2.4975,1624.28,2.4975,1031.2100219726562,RIVER FOREST,60305,419081,878131
2,11,1990-03-15,HH ,71,2.6542857142857144,279.42,2.6542857142857144,1031.2100219726562,RIVER FOREST,60305,419081,878131
2,11,1990-03-15,KR ,1145,2.4263013698630136,2298.81,2.4263013698630136,1031.2100219726562,RIVER FOREST,60305,419081,878131
2,11,1990-03-15,SARG ,251,2.502,654.75,2.502,1031.2100219726562,RIVER FOREST,60305,419081,878131
2,12,1990-03-22,BORDEN ,73,2.32,145.85999999999999,2.32,1264.4399948120117,RIVER FOREST,60305,419081,878131
2,12,1990-03-22,DOM ,596,2.4625,1694.85,2.4625,1264.4399948120117,RIVER FOREST,60305,419081,878131
2,12,1990-03-22,HH ,69,2.6542857142857144,263.15,2.6542857142857144,1264.4399948120117,RIVER FOREST,60305,419081,878131
2,12,1990-03-22,KR ,1191,2.39375,2244.77,2.39375,1264.4399948120117,RIVER FOREST,60305,419081,878131
2,12,1990-03-22,SARG ,322,2.3757894736842107,649.32,2.3757894736842107,1264.4399948120117,RIVER FOREST,60305,419081,878131
2,13,1990-03-29,BORDEN ,81,2.32,143.51999999999998,2.32,1257.410011291504,RIVER FOREST,60305,419081,878131
2,13,1990-03-29,DOM ,548,2.46,1738.04,2.46,1257.410011291504,RIVER FOREST,60305,419081,878131
2,13,1990-03-29,HH ,61,2.6542857142857144,269.17,2.6542857142857144,1257.410011291504,RIVER FOREST,60305,419081,878131
2,13,1990-03-29,KR ,1296,2.422702702702703,2270.96,2.422702702702703,1257.410011291504,RIVER FOREST,60305,419081,878131
2,13,1990-03-29,SARG ,268,2.4371428571428573,723.12,2.4371428571428573,1257.410011291504,RIVER FOREST,60305,419081,878131
2,14,1990-04-05,BORDEN ,13,2.32,140.89,2.32,1557.8099746704102,RIVER FOREST,60305,419081,878131
2,14,1990-04-05,DOM ,92,2.432758620689655,1292.8,2.432758620689655,1557.8099746704102,RIVER FOREST,60305,419081,878131
2,14,1990-04-05,HH ,6,2.19,128.03,2.19,1557.8099746704102,RIVER FOREST,60305,419081,878131
2,14,1990-04-05,KR ,244,2.2806521739130434,1403.76,2.2806521739130434,1557.8099746704102,RIVER FOREST,60305,419081,878131
2,14,1990-04-05,SARG ,25,2.220833333333333,405.34000000000003,2.220833333333333,1557.8099746704102,RIVER FOREST,60305,419081,878131
2,15,1990-04-12,BORDEN ,63,2.302,133.18,2.302,1478.0700149536133,RIVER FOREST,60305,419081,878131
2,15,1990-04-12,DOM ,661,2.47,1795.99,2.47,1478.0700149536133,RIVER FOREST,60305,419081,878131
2,15,1990-04-12,HH ,81,2.5816666666666666,230.32,2.5816666666666666,1478.0700149536133,RIVER FOREST,60305,419081,878131
2,15,1990-04-12,KR ,1492,2.4266233766233767,2350.98,2.4266233766233767,1478.0700149536133,RIVER FOREST,60305,419081,878131
2,15,1990-04-12,SARG ,363,1.97,463.79,1.97,1478.0700149536133,RIVER FOREST,60305,419081,878131
2,16,1990-04-19,BORDEN ,88,2.294,131.36,2.294,1135.0699920654297,RIVER FOREST,60305,419081,878131
2,16,1990-04-19,DOM ,579,2.4851219512195124,1847.6000000000001,2.4851219512195124,1135.0699920654297,RIVER FOREST,60305,419081,878131
2,16,1990-04-19,HH ,52,2.5816666666666666,260.94,2.5816666666666666,1135.0699920654297,RIVER FOREST,60305,419081,878131
2,16,1990-04-19,KR ,1157,2.4288461538461537,2416.09,2.4288461538461537,1135.0699920654297,RIVER FOREST,60305,419081,878131
2,16,1990-04-19,SARG ,202,2.358,694.81,2.358,1135.0699920654297,RIVER FOREST,60305,419081,878131
2,17,1990-04-26,BORDEN ,81,2.294,137.32,2.294,976.0999984741211,RIVER FOREST,60305,419081,878131
2,17,1990-04-26,DOM ,616,2.5021951219512193,1880.88,2.5021951219512193,976.0999984741211,RIVER FOREST,60305,419081,878131
2,17,1990-04-26,HH ,56,2.598333333333333,261.22,2.598333333333333,976.0999984741211,RIVER FOREST,60305,419081,878131
2,17,1990-04-26,KR ,1276,2.4584415584415584,2366.82,2.4584415584415584,976.0999984741211,RIVER FOREST,60305,419081,878131
2,17,1990-04-26,SARG ,242,2.3833333333333333,724.33,2.3833333333333333,976.0999984741211,RIVER FOREST,60305,419081,878131
2,18,1990-05-03,BORDEN ,88,2.294,128.34,2.294,1086.2800064086914,RIVER FOREST,60305,419081,878131
2,18,1990-05-03,DOM ,828,2.62375,1796.55,2.62375,1086.2800064086914,RIVER FOREST,60305,419081,878131
2,18,1990-05-03,HH ,60,2.52,215.74,2.52,1086.2800064086914,RIVER FOREST,60305,419081,878131
2,18,1990-05-03,KR ,1307,2.4570666666666665,2299.93,2.4570666666666665,1086.2800064086914,RIVER FOREST,60305,419081,878131
2,18,1990-05-03,SARG ,267,2.267272727272727,727.65,2.267272727272727,1086.2800064086914,RIVER FOREST,60305,419081,878131
2,19,1990-05-10,BORDEN ,98,2.258,152.22,2.258,1278.5000076293945,RIVER FOREST,60305,419081,878131
2,19,1990-05-10,DOM ,689,2.642439024390244,1834.91,2.642439024390244,1278.5000076293945,RIVER FOREST,60305,419081,878131
2,19,1990-05-10,HH ,74,2.3775,139.62,2.3775,1278.5000076293945,RIVER FOREST,60305,419081,878131
2,19,1990-05-10,KR ,1405,2.4327272727272726,2400.93,2.4327272727272726,1278.5000076293945,RIVER FOREST,60305,419081,878131
2,19,1990-05-10,SARG ,272,2.3276190476190477,703.32,2.3276190476190477,1278.5000076293945,RIVER FOREST,60305,419081,878131
2,20,1990-05-17,BORDEN ,96,2.258,151.47,2.258,1246.5,RIVER FOREST,60305,419081,878131
2,20,1990-05-17,DOM ,549,2.4975,1822.8,2.4975,1246.5,RIVER FOREST,60305,419081,878131
2,20,1990-05-17,HH ,67,2.598333333333333,230.3,2.598333333333333,1246.5,RIVER FOREST,60305,419081,878131
2,20,1990-05-17,KR ,1414,2.4135064935064934,2360.56,2.4135064935064934,1246.5,RIVER FOREST,60305,419081,878131
2,20,1990-05-17,SARG ,272,2.355714285714286,682.95,2.355714285714286,1246.5,RIVER FOREST,60305,419081,878131
2,21,1990-05-24,BORDEN ,102,2.214,126.92,2.214,997.5799865722656,RIVER FOREST,60305,419081,878131
2,21,1990-05-24,DOM ,616,2.4509756097560977,1788.53,2.4509756097560977,997.5799865722656,RIVER FOREST,60305,419081,878131
2,21,1990-05-24,HH ,57,2.5,231.26999999999998,2.5,997.5799865722656,RIVER FOREST,60305,419081,878131
2,21,1990-05-24,KR ,1840,2.401315789473684,2283.7,2.401315789473684,997.5799865722656,RIVER FOREST,60305,419081,878131
2,21,1990-05-24,SARG ,252,2.303809523809524,658.29,2.303809523809524,997.5799865722656,RIVER FOREST,60305,419081,878131
2,22,1990-05-31,BORDEN ,95,2.214,126.12,2.214,1094.8199920654297,RIVER FOREST,60305,419081,878131
2,22,1990-05-31,DOM ,790,2.4185,1687.53,2.4185,1094.8199920654297,RIVER FOREST,60305,419081,878131
2,22,1990-05-31,HH ,70,2.598333333333333,272.11,2.598333333333333,1094.8199920654297,RIVER FOREST,60305,419081,878131
2,22,1990-05-31,KR ,1538,2.2671428571428573,1990.67,2.2671428571428573,1094.8199920654297,RIVER FOREST,60305,419081,878131
2,22,1990-05-31,SARG ,254,2.337142857142857,629.08,2.337142857142857,1094.8199920654297,RIVER FOREST,60305,419081,878131
2,23,1990-06-07,BORDEN ,73,2.322,145.5,2.322,913.6399917602539,RIVER FOREST,60305,419081,878131
2,23,1990-06-07,DOM ,531,2.4435000000000002,1677.8700000000001,2.4435000000000002,913.6399917602539,RIVER FOREST,60305,419081,878131
2,23,1990-06-07,HH ,50,2.598333333333333,220.17000000000002,2.598333333333333,913.6399917602539,RIVER FOREST,60305,419081,878131
2,23,1990-06-07,KR ,1245,2.265068493150685,1920.57,2.265068493150685,913.6399917602539,RIVER FOREST,60305,419081,878131
2,23,1990-06-07,SARG ,186,2.3555,643.76,2.3555,913.6399917602539,RIVER FOREST,60305,419081,878131
2,24,1990-06-14,BORDEN ,96,2.304,137.23000000000002,2.304,1044.9399871826172,RIVER FOREST,60305,419081,878131
2,24,1990-06-14,DOM ,645,2.3925,1670.98,2.3925,1044.9399871826172,RIVER FOREST,60305,419081,878131
2,24,1990-06-14,HH ,54,2.598333333333333,220.17000000000002,2.598333333333333,1044.9399871826172,RIVER FOREST,60305,419081,878131
2,24,1990-06-14,KR ,1337,2.2585333333333333,1904.09,2.2585333333333333,1044.9399871826172,RIVER FOREST,60305,419081,878131
2,24,1990-06-14,SARG ,208,2.407142857142857,669.6,2.407142857142857,1044.9399871826172,RIVER FOREST,60305,419081,878131
2,25,1990-06-21,BORDEN ,82,2.294,138.13,2.294,1267.379997253418,RIVER FOREST,60305,419081,878131
2,25,1990-06-21,DOM ,745,2.4075,1655.83,2.4075,1267.379997253418,RIVER FOREST,60305,419081,878131
2,25,1990-06-21,HH ,35,2.598333333333333,243.28,2.598333333333333,1267.379997253418,RIVER FOREST,60305,419081,878131
2,25,1990-06-21,KR ,1246,2.24025974025974,1985.71,2.24025974025974,1267.379997253418,RIVER FOREST,60305,419081,878131
2,25,1990-06-21,SARG ,189,2.452857142857143,676.21,2.452857142857143,1267.379997253418,RIVER FOREST,60305,419081,878131
2,26,1990-06-28,BORDEN ,82,2.33,139.63,2.33,1091.4900131225586,RIVER FOREST,60305,419081,878131
2,26,1990-06-28,DOM ,745,2.355128205128205,1524.82,2.355128205128205,1091.4900131225586,RIVER FOREST,60305,419081,878131
2,26,1990-06-28,HH ,71,2.6542857142857144,315.88,2.6542857142857144,1091.4900131225586,RIVER FOREST,60305,419081,878131
2,26,1990-06-28,KR ,1909,2.424533333333333,2279.46,2.424533333333333,1091.4900131225586,RIVER FOREST,60305,419081,878131
2,26,1990-06-28,SARG ,212,2.452857142857143,676.21,2.452857142857143,1091.4900131225586,RIVER FOREST,60305,419081,878131
2,27,1990-07-05,BORDEN ,77,2.33,135.52,2.33,897.9900131225586,RIVER FOREST,60305,419081,878131
2,27,1990-07-05,DOM ,628,2.317,1546.59,2.317,897.9900131225586,RIVER FOREST,60305,419081,878131
2,27,1990-07-05,HH ,61,2.6542857142857144,304.62,2.6542857142857144,897.9900131225586,RIVER FOREST,60305,419081,878131
2,27,1990-07-05,KR ,1139,2.3938157894736842,2335.67,2.3938157894736842,897.9900131225586,RIVER FOREST,60305,419081,878131
2,27,1990-07-05,SARG ,198,2.4685714285714284,674.2,2.4685714285714284,897.9900131225586,RIVER FOREST,60305,419081,878131
2,28,1990-07-12,BORDEN ,59,2.332,140.66,2.332,1165.0199966430664,RIVER FOREST,60305,419081,878131
2,28,1990-07-12,DOM ,634,2.4485,1699.04,2.4485,1165.0199966430664,RIVER FOREST,60305,419081,878131
2,28,1990-07-12,HH ,71,2.6542857142857144,304.2,2.6542857142857144,1165.0199966430664,RIVER FOREST,60305,419081,878131
2,28,1990-07-12,KR ,1162,2.3274324324324325,2359.54,2.3274324324324325,1165.0199966430664,RIVER FOREST,60305,419081,878131
2,28,1990-07-12,SARG ,201,2.4685714285714284,674.8,2.4685714285714284,1165.0199966430664,RIVER FOREST,60305,419081,878131
2,29,1990-07-19,BORDEN ,60,2.332,143.59,2.332,1209.839988708496,RIVER FOREST,60305,419081,878131
2,29,1990-07-19,DOM ,698,2.441,1644.79,2.441,1209.839988708496,RIVER FOREST,60305,419081,878131
2,29,1990-07-19,HH ,49,2.6542857142857144,305.12,2.6542857142857144,1209.839988708496,RIVER FOREST,60305,419081,878131
2,29,1990-07-19,KR ,1144,2.447027027027027,2373.99,2.447027027027027,1209.839988708496,RIVER FOREST,60305,419081,878131
2,29,1990-07-19,SARG ,206,2.479047619047619,675.39,2.479047619047619,1209.839988708496,RIVER FOREST,60305,419081,878131
2,30,1990-07-26,BORDEN ,79,2.332,125.85,2.332,928.1999969482422,RIVER FOREST,60305,419081,878131
2,30,1990-07-26,DOM ,655,2.376,1486.53,2.376,928.1999969482422,RIVER FOREST,60305,419081,878131
2,30,1990-07-26,HH ,42,2.52,191.31,2.52,928.1999969482422,RIVER FOREST,60305,419081,878131
2,30,1990-07-26,KR ,1121,2.618219178082192,2379.31,2.618219178082192,928.1999969482422,RIVER FOREST,60305,419081,878131
2,30,1990-07-26,SARG ,196,2.479047619047619,675.39,2.479047619047619,928.1999969482422,RIVER FOREST,60305,419081,878131
2,31,1990-08-02,BORDEN ,47,2.332,125.85,2.332,1042.7900009155273,RIVER FOREST,60305,419081,878131
2,31,1990-08-02,DOM ,526,2.41,1538.24,2.41,1042.7900009155273,RIVER FOREST,60305,419081,878131
2,31,1990-08-02,HH ,47,2.52,191.31,2.52,1042.7900009155273,RIVER FOREST,60305,419081,878131
2,31,1990-08-02,KR ,1393,2.5108,2334.35,2.5108,1042.7900009155273,RIVER FOREST,60305,419081,878131
2,31,1990-08-02,SARG ,186,2.3265000000000002,590.23,2.3265000000000002,1042.7900009155273,RIVER FOREST,60305,419081,878131
2,32,1990-08-09,BORDEN ,80,2.348,139.53,2.348,843.5900001525879,RIVER FOREST,60305,419081,878131
2,32,1990-08-09,DOM ,540,2.233243243243243,1376.99,2.233243243243243,843.5900001525879,RIVER FOREST,60305,419081,878131
2,32,1990-08-09,HH ,77,2.49,249.57999999999998,2.49,843.5900001525879,RIVER FOREST,60305,419081,878131
2,32,1990-08-09,KR ,1253,2.4,2398.14,2.4,843.5900001525879,RIVER FOREST,60305,419081,878131
2,32,1990-08-09,SARG ,206,2.3785,641.28,2.3785,843.5900001525879,RIVER FOREST,60305,419081,878131
2,33,1990-08-16,BORDEN ,5,1.99,68.05,1.99,1241.1599960327148,RIVER FOREST,60305,419081,878131
2,33,1990-08-16,DOM ,66,2.362,1026.29,2.362,1241.1599960327148,RIVER FOREST,60305,419081,878131
2,33,1990-08-16,HH ,3,2.19,100.92,2.19,1241.1599960327148,RIVER FOREST,60305,419081,878131
2,33,1990-08-16,KR ,175,2.34719298245614,1467.32,2.34719298245614,1241.1599960327148,RIVER FOREST,60305,419081,878131
2,33,1990-08-16,SARG ,22,2.555,363.09,2.555,1241.1599960327148,RIVER FOREST,60305,419081,878131
2,34,1990-08-23,BORDEN ,62,2.3939999999999997,125.66,2.3939999999999997,938.6699981689453,RIVER FOREST,60305,419081,878131
2,34,1990-08-23,DOM ,517,2.3567567567567567,1481.29,2.3567567567567567,938.6699981689453,RIVER FOREST,60305,419081,878131
2,34,1990-08-23,HH ,62,2.49,222.94,2.49,938.6699981689453,RIVER FOREST,60305,419081,878131
2,34,1990-08-23,KR ,1201,2.4192105263157893,2013.83,2.4192105263157893,938.6699981689453,RIVER FOREST,60305,419081,878131
2,34,1990-08-23,SARG ,186,2.3752631578947367,592.63,2.3752631578947367,938.6699981689453,RIVER FOREST,60305,419081,878131
2,35,1990-08-30,BORDEN ,63,2.3939999999999997,112.16,2.3939999999999997,860.8999977111816,RIVER FOREST,60305,419081,878131
2,35,1990-08-30,DOM ,521,2.4478947368421053,1493.91,2.4478947368421053,860.8999977111816,RIVER FOREST,60305,419081,878131
2,35,1990-08-30,HH ,71,2.49,208.27,2.49,860.8999977111816,RIVER FOREST,60305,419081,878131
2,35,1990-08-30,KR ,1435,2.401866666666667,1899.34,2.401866666666667,860.8999977111816,RIVER FOREST,60305,419081,878131
2,35,1990-08-30,SARG ,229,2.306,606.63,2.306,860.8999977111816,RIVER FOREST,60305,419081,878131
2,36,1990-09-06,BORDEN ,66,2.3939999999999997,136.37,2.3939999999999997,1447.7200164794922,RIVER FOREST,60305,419081,878131
2,36,1990-09-06,DOM ,562,2.3635135135135137,1336.53,2.3635135135135137,1447.7200164794922,RIVER FOREST,60305,419081,878131
2,36,1990-09-06,HH ,60,2.598333333333333,235.51000000000002,2.598333333333333,1447.7200164794922,RIVER FOREST,60305,419081,878131
2,36,1990-09-06,KR ,1295,2.5782666666666665,2239.44,2.5782666666666665,1447.7200164794922,RIVER FOREST,60305,419081,878131
2,36,1990-09-06,SARG ,223,2.2845,603.6,2.2845,1447.7200164794922,RIVER FOREST,60305,419081,878131
2,37,1990-09-13,BORDEN ,84,2.4779999999999998,135.81,2.4779999999999998,1337.3200302124023,RIVER FOREST,60305,419081,878131
2,37,1990-09-13,DOM ,493,2.4494285714285713,1380.11,2.4494285714285713,1337.3200302124023,RIVER FOREST,60305,419081,878131
2,37,1990-09-13,HH ,70,2.598333333333333,223.76000000000002,2.598333333333333,1337.3200302124023,RIVER FOREST,60305,419081,878131
2,37,1990-09-13,KR ,1673,2.602297297297297,2213.79,2.602297297297297,1337.3200302124023,RIVER FOREST,60305,419081,878131
2,37,1990-09-13,SARG ,242,2.2855,604.78,2.2855,1337.3200302124023,RIVER FOREST,60305,419081,878131
2,38,1990-09-20,BORDEN ,51,2.4779999999999998,155.66,2.4779999999999998,1085.1499862670898,RIVER FOREST,60305,419081,878131
2,38,1990-09-20,DOM ,608,2.500810810810811,1457.74,2.500810810810811,1085.1499862670898,RIVER FOREST,60305,419081,878131
2,38,1990-09-20,HH ,44,2.598333333333333,241.6,2.598333333333333,1085.1499862670898,RIVER FOREST,60305,419081,878131
2,38,1990-09-20,KR ,1300,2.59027397260274,2216.98,2.59027397260274,1085.1499862670898,RIVER FOREST,60305,419081,878131
2,38,1990-09-20,SARG ,180,2.360526315789474,600.12,2.360526315789474,1085.1499862670898,RIVER FOREST,60305,419081,878131
2,40,1990-10-04,BORDEN ,108,2.52,141.9,2.52,1273.4900131225586,RIVER FOREST,60305,419081,878131
2,40,1990-10-04,DOM ,1263,2.464358974358974,1506.9,2.464358974358974,1273.4900131225586,RIVER FOREST,60305,419081,878131
2,40,1990-10-04,HH ,131,2.49,212.11,2.49,1273.4900131225586,RIVER FOREST,60305,419081,878131
2,40,1990-10-04,KR ,2644,2.6272972972972974,2281.1,2.6272972972972974,1273.4900131225586,RIVER FOREST,60305,419081,878131
2,40,1990-10-04,SARG ,434,2.3611764705882354,553.62,2.3611764705882354,1273.4900131225586,RIVER FOREST,60305,419081,878131
2,41,1990-10-11,BORDEN ,42,2.52,147.2,2.52,992.6399993896484,RIVER FOREST,60305,419081,878131
2,41,1990-10-11,DOM ,614,2.491578947368421,1500.14,2.491578947368421,992.6399993896484,RIVER FOREST,60305,419081,878131
2,41,1990-10-11,HH ,42,2.49,199.61,2.49,992.6399993896484,RIVER FOREST,60305,419081,878131
2,41,1990-10-11,KR ,1165,2.5856756756756756,2236.74,2.5856756756756756,992.6399993896484,RIVER FOREST,60305,419081,878131
2,41,1990-10-11,SARG ,228,2.3252941176470587,536.22,2.3252941176470587,992.6399993896484,RIVER FOREST,60305,419081,878131
2,42,1990-10-18,BORDEN ,72,2.4779999999999998,128.54999999999998,2.4779999999999998,907.4000015258789,RIVER FOREST,60305,419081,878131
2,42,1990-10-18,DOM ,712,2.4836842105263157,1554.55,2.4836842105263157,907.4000015258789,RIVER FOREST,60305,419081,878131
2,42,1990-10-18,HH ,66,2.49,219.46,2.49,907.4000015258789,RIVER FOREST,60305,419081,878131
2,42,1990-10-18,KR ,1009,2.6026760563380282,2176.72,2.6026760563380282,907.4000015258789,RIVER FOREST,60305,419081,878131
2,42,1990-10-18,SARG ,222,2.375,565.69,2.375,907.4000015258789,RIVER FOREST,60305,419081,878131
2,43,1990-10-25,BORDEN ,51,2.46,124.13,2.46,1163.0599822998047,RIVER FOREST,60305,419081,878131
2,43,1990-10-25,DOM ,647,2.5315384615384615,1554.11,2.5315384615384615,1163.0599822998047,RIVER FOREST,60305,419081,878131
2,43,1990-10-25,HH ,64,2.37,191.35999999999999,2.37,1163.0599822998047,RIVER FOREST,60305,419081,878131
2,43,1990-10-25,KR ,1298,2.5918055555555557,2165.1,2.5918055555555557,1163.0599822998047,RIVER FOREST,60305,419081,878131
2,43,1990-10-25,SARG ,199,2.410555555555556,581.22,2.410555555555556,1163.0599822998047,RIVER FOREST,60305,419081,878131
2,44,1990-11-01,BORDEN ,49,2.46,126.19,2.46,1021.6900100708008,RIVER FOREST,60305,419081,878131
2,44,1990-11-01,DOM ,645,2.451052631578947,1589.54,2.451052631578947,1021.6900100708008,RIVER FOREST,60305,419081,878131
2,44,1990-11-01,HH ,37,2.598333333333333,225.57,2.598333333333333,1021.6900100708008,RIVER FOREST,60305,419081,878131
2,44,1990-11-01,KR ,2095,2.545138888888889,2130.81,2.545138888888889,1021.6900100708008,RIVER FOREST,60305,419081,878131
2,44,1990-11-01,SARG ,212,2.5163157894736843,629.11,2.5163157894736843,1021.6900100708008,RIVER FOREST,60305,419081,878131
2,45,1990-11-08,BORDEN ,51,2.484,129.18,2.484,1047.9700012207031,RIVER FOREST,60305,419081,878131
2,45,1990-11-08,DOM ,787,2.4073170731707316,1555.41,2.4073170731707316,1047.9700012207031,RIVER FOREST,60305,419081,878131
2,45,1990-11-08,HH ,54,2.6542857142857144,269.92,2.6542857142857144,1047.9700012207031,RIVER FOREST,60305,419081,878131
2,45,1990-11-08,KR ,1195,2.6437837837837836,2202.94,2.6437837837837836,1047.9700012207031,RIVER FOREST,60305,419081,878131
2,45,1990-11-08,SARG ,249,2.4405,663.13,2.4405,1047.9700012207031,RIVER FOREST,60305,419081,878131
